     Length of density array =  93
 Length of temperature array = 353
     ln D          ln T          ln Lambda
     g/cm3           K          erg/(cm3 s)
  -3.684136E+01  9.611648E+00 -1.406145E+01
  -3.684136E+01  9.631385E+00 -1.413889E+01
  -3.684136E+01  9.651121E+00 -1.421527E+01
  -3.684136E+01  9.670857E+00 -1.429061E+01
  -3.684136E+01  9.690594E+00 -1.436495E+01
  -3.684136E+01  9.710330E+00 -1.443830E+01
  -3.684136E+01  9.730067E+00 -1.451067E+01
  -3.684136E+01  9.749803E+00 -1.458210E+01
  -3.684136E+01  9.769540E+00 -1.465259E+01
  -3.684136E+01  9.789276E+00 -1.472217E+01
  -3.684136E+01  9.809012E+00 -1.479086E+01
  -3.684136E+01  9.828749E+00 -1.485867E+01
  -3.684136E+01  9.848485E+00 -1.492562E+01
  -3.684136E+01  9.868222E+00 -1.499174E+01
  -3.684136E+01  9.887958E+00 -1.505703E+01
  -3.684136E+01  9.907695E+00 -1.512152E+01
